[Header]
Application Name	LCsolution
Version	1.25
Data File Name	D:\cz\DYL\20200308\NHE1-CHP1-cryoEM.lcd
Output Date	2020/6/28
Output Time	16:20:40

[File Information]
Type	Data File
Generated	2020/3/8 14:29:14
Generated by	Admin
Modified	2020/3/8 15:17:48
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	2020/3/8 14:29:40
Sample Type	0:Unknown
Level	0
Sample Name	1
Sample ID	1
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	2
Injection Volume	40

[Original Files]
Data File	D:\cz\DYL\20200308\NHE1-CHP1-cryoEM.lcd
Method File	C:\Users\HPLC\Desktop\method file\method_Yan\TRP11.lcm
Batch File	D:\cz\Yan\0307nhechp1\20200307batch.lcb
Report Format File	d:\program\LC solution\LCsolution\System\Default.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A-Ch1)]
# of Peaks	214
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
29.66667	-2086752
29.67500	-2087058
29.68333	-2087984
29.69167	-2088720
29.70000	-2089742
29.70833	-2091302
29.71667	-2092712
29.72500	-2093848
29.73333	-2094573
29.74167	-2095066
29.75000	-2095748
29.75833	-2096121
29.76667	-2096634
29.77500	-2097672
29.78333	-2098995
29.79167	-2099760
29.80000	-2100873
29.80833	-2101724
29.81667	-2102190
29.82500	-2102646
29.83333	-2102775
29.84167	-2103131
29.85000	-2103653
29.85833	-2104680
29.86667	-2105605
29.87500	-2106553
29.88333	-2107585
29.89167	-2108548
29.90000	-2109334
29.90833	-2109548
29.91667	-2110112
29.92500	-2110601
29.93333	-2110351
29.94167	-2110124
29.95000	-2110682
29.95833	-2111720
29.96667	-2112721
29.97500	-2113414
29.98333	-2113469
29.99167	-2113804
30.00000	-2115317
30.00833	-2116814
30.01667	-2117755
30.02500	-2118595
30.03333	-2119253
30.04167	-2119473
30.05000	-2119383
30.05833	-2119778
30.06667	-2120632
30.07500	-2120767
30.08333	-2121208
30.09167	-2121429
30.10000	-2121253
30.10833	-2120815
30.11667	-2120490
30.12500	-2120492
30.13333	-2121218
30.14167	-2122229
30.15000	-2123305
30.15833	-2124719
30.16667	-2125517
30.17500	-2125574
30.18333	-2125149
30.19167	-2125115
30.20000	-2125338
30.20833	-2126292
30.21667	-2127305
30.22500	-2127769
30.23333	-2129000
30.24167	-2129752
30.25000	-2129937
30.25833	-2130114
30.26667	-2130569
30.27500	-2131475
30.28333	-2132603
30.29167	-2133239
30.30000	-2132312
30.30833	-2132065
30.31667	-2132716
30.32500	-2132668
30.33333	-2133009
30.34167	-2133667
30.35000	-2134316
30.35833	-2135145
30.36667	-2135808
30.37500	-2136157
30.38333	-2136084
30.39167	-2135275
30.40000	-2134798
30.40833	-2135087
30.41667	-2136128
30.42500	-2137315
30.43333	-2137975
30.44167	-2138525
30.45000	-2138577
30.45833	-2138443
30.46667	-2138014
30.47500	-2138084
30.48333	-2137886
30.49167	-2137014
30.50000	-2136947
30.50833	-2137981
30.51667	-2139610
30.52500	-2140931
30.53333	-2140868
30.54167	-2141204
30.55000	-2141504
30.55833	-2141699
30.56667	-2141604
30.57500	-2141661
30.58333	-2141748
30.59167	-2141620
30.60000	-2140414
30.60833	-2140013
30.61667	-2140248
30.62500	-2140235
30.63333	-2140579
30.64167	-2141211
30.65000	-2141569
30.65833	-2142372
30.66667	-2142739
30.67500	-2142787
30.68333	-2142310
30.69167	-2142000
30.70000	-2141605
30.70833	-2141690
30.71667	-2142412
30.72500	-2142290
30.73333	-2142391
30.74167	-2143374
30.75000	-2144911
30.75833	-2146025
30.76667	-2146419
30.77500	-2146899
30.78333	-2146969
30.79167	-2146323
30.80000	-2146320
30.80833	-2146851
30.81667	-2147992
30.82500	-2149167
30.83333	-2149300
30.84167	-2149171
30.85000	-2149799
30.85833	-2150027
30.86667	-2149554
30.87500	-2149352
30.88333	-2149201
30.89167	-2148971
30.90000	-2148994
30.90833	-2149760
30.91667	-2150655
30.92500	-2151550
30.93333	-2151904
30.94167	-2152389
30.95000	-2152739
30.95833	-2152920
30.96667	-2152090
30.97500	-2151640
30.98333	-2151940
30.99167	-2152674
31.00000	-2153702
31.00833	-2154115
31.01667	-2154916
31.02500	-2156000
31.03333	-2156925
31.04167	-2157575
31.05000	-2158029
31.05833	-2157822
31.06667	-2157559
31.07500	-2158296
31.08333	-2159574
31.09167	-2160224
31.10000	-2160533
31.10833	-2160490
31.11667	-2160456
31.12500	-2160716
31.13333	-2161587
31.14167	-2162307
31.15000	-2163408
31.15833	-2164398
31.16667	-2165036
31.17500	-2166079
31.18333	-2167235
31.19167	-2167693
31.20000	-2168517
31.20833	-2169102
31.21667	-2168898
31.22500	-2168730
31.23333	-2169887
31.24167	-2170794
31.25000	-2171160
31.25833	-2171293
31.26667	-2171391
31.27500	-2171962
31.28333	-2172191
31.29167	-2172535
31.30000	-2172635
31.30833	-2173450
31.31667	-2174259
31.32500	-2173948
31.33333	-2173810
31.34167	-2174536
31.35000	-2176043
31.35833	-2177460
31.36667	-2178583
31.37500	-2178607
31.38333	-2178062
31.39167	-2178486
31.40000	-2179376
31.40833	-2180327
31.41667	-2180888
31.42500	-2181132
31.43333	-2181494
31.44167	-2181561
31.45000	-2181993
31.45833	-2183004
31.46667	-2184112
31.47500	-2185180
31.48333	-2186779
31.49167	-2188270
31.50000	-2188691
31.50833	-2189110
31.51667	-2189102
31.52500	-2189117
31.53333	-2188712
31.54167	-2189570
31.55000	-2190088
31.55833	-2189796
31.56667	-2190350
31.57500	-2191876
31.58333	-2192649
31.59167	-2193419
31.60000	-2193967
31.60833	-2194032
31.61667	-2194170
31.62500	-2194856
31.63333	-2195435
31.64167	-2195356
31.65000	-2195485
31.65833	-2194842
31.66667	-2194347
31.67500	-2194883
31.68333	-2196074
31.69167	-2196602
31.70000	-2196806
31.70833	-2197497
31.71667	-2198820
31.72500	-2199735
31.73333	-2200064
31.74167	-2200084
31.75000	-2200276
31.75833	-2200644
31.76667	-2200775
31.77500	-2201305
31.78333	-2202057
31.79167	-2202516
31.80000	-2203009
31.80833	-2204271
31.81667	-2204913
31.82500	-2205151
31.83333	-2205810
31.84167	-2206043
31.85000	-2206393
31.85833	-2206746
31.86667	-2207655
31.87500	-2208638
31.88333	-2208925
31.89167	-2208953
31.90000	-2208922
31.90833	-2209117
31.91667	-2209006
31.92500	-2209096
31.93333	-2209515
31.94167	-2209826
31.95000	-2210895
31.95833	-2211814
31.96667	-2213016
31.97500	-2213779
31.98333	-2213735
31.99167	-2213600
32.00000	-2214173
32.00833	-2214172
32.01667	-2213569
32.02500	-2213226
32.03333	-2212486
32.04167	-2212689
32.05000	-2213124
32.05833	-2213963
32.06667	-2215013
32.07500	-2215961
32.08333	-2216571
32.09167	-2217067
32.10000	-2217471
32.10833	-2217618
32.11667	-2218354
32.12500	-2218704
32.13333	-2219402
32.14167	-2221346
32.15000	-2222827
32.15833	-2223563
32.16667	-2223774
32.17500	-2223917
32.18333	-2223581
32.19167	-2223287
32.20000	-2223582
32.20833	-2224128
32.21667	-2224846
32.22500	-2225270
32.23333	-2225709
32.24167	-2226145
32.25000	-2226498
32.25833	-2226679
32.26667	-2227145
32.27500	-2227890
32.28333	-2228245
32.29167	-2228542
32.30000	-2229534
32.30833	-2230083
32.31667	-2230034
32.32500	-2230148
32.33333	-2230689
32.34167	-2231537
32.35000	-2232179
32.35833	-2233349
32.36667	-2234121
32.37500	-2234956
32.38333	-2235762
32.39167	-2236800
32.40000	-2237406
32.40833	-2238022
32.41667	-2238299
32.42500	-2239679
32.43333	-2241405
32.44167	-2242018
32.45000	-2242152
32.45833	-2242318
32.46667	-2241812
32.47500	-2242028
32.48333	-2242358
32.49167	-2242906
32.50000	-2243292
32.50833	-2244625
32.51667	-2245327
32.52500	-2245595
32.53333	-2246370
32.54167	-2247587
32.55000	-2248221
32.55833	-2249036
32.56667	-2249538
32.57500	-2249723
32.58333	-2250381
32.59167	-2251381
32.60000	-2252145
32.60833	-2251926
32.61667	-2251654
32.62500	-2252351
32.63333	-2253817
32.64167	-2254288
32.65000	-2253812
32.65833	-2253137
32.66667	-2253360
32.67500	-2254087
32.68333	-2255710
32.69167	-2256332
32.70000	-2255692
32.70833	-2255660
32.71667	-2255641
32.72500	-2255994
32.73333	-2256804
32.74167	-2257303
32.75000	-2257488
32.75833	-2258003
32.76667	-2258659
32.77500	-2259661
32.78333	-2260693
32.79167	-2261623
32.80000	-2262098
32.80833	-2262019
32.81667	-2261830
32.82500	-2261914
32.83333	-2261366
32.84167	-2262061
32.85000	-2262885
32.85833	-2263231
32.86667	-2263690
32.87500	-2264457
32.88333	-2264405
32.89167	-2264024
32.90000	-2263870
32.90833	-2264228
32.91667	-2264542
32.92500	-2264412
32.93333	-2265179
32.94167	-2265502
32.95000	-2265424
32.95833	-2264783
32.96667	-2264799
32.97500	-2266151
32.98333	-2267488
32.99167	-2267964
33.00000	-2268373
33.00833	-2268588
33.01667	-2268521
33.02500	-2268932
33.03333	-2268654
33.04167	-2268166
33.05000	-2267818
33.05833	-2267838
33.06667	-2268185
33.07500	-2268901
33.08333	-2269573
33.09167	-2270742
33.10000	-2272004
33.10833	-2272137
33.11667	-2272149
33.12500	-2272511
33.13333	-2272939
33.14167	-2273455
33.15000	-2273800
33.15833	-2273738
33.16667	-2273179
33.17500	-2273279
33.18333	-2273549
33.19167	-2273682
33.20000	-2273848
33.20833	-2273922
33.21667	-2273799
33.22500	-2274078
33.23333	-2274488
33.24167	-2274707
33.25000	-2275217
33.25833	-2274773
33.26667	-2274793
33.27500	-2275080
33.28333	-2275089
33.29167	-2274586
33.30000	-2274881
33.30833	-2274771
33.31667	-2274787
33.32500	-2276286
33.33333	-2277623
33.34167	-2278421
33.35000	-2278679
33.35833	-2279431
33.36667	-2279843
33.37500	-2279439
33.38333	-2279188
33.39167	-2278953
33.40000	-2278949
33.40833	-2279357
33.41667	-2279787
33.42500	-2279818
33.43333	-2280177
33.44167	-2280750
33.45000	-2280958
33.45833	-2281186
33.46667	-2281317
33.47500	-2281389
33.48333	-2281414
33.49167	-2281378
33.50000	-2282038
33.50833	-2282351
33.51667	-2281850
33.52500	-2281742
33.53333	-2281916
33.54167	-2282771
33.55000	-2283287
33.55833	-2283126
33.56667	-2282808
33.57500	-2282561
33.58333	-2282916
33.59167	-2282930
33.60000	-2282537
33.60833	-2282147
33.61667	-2282284
33.62500	-2283313
33.63333	-2284569
33.64167	-2285570
33.65000	-2286286
33.65833	-2286299
33.66667	-2286638
33.67500	-2286919
33.68333	-2286531
33.69167	-2285744
33.70000	-2285021
33.70833	-2285116
33.71667	-2286176
33.72500	-2287332
33.73333	-2287834
33.74167	-2288514
33.75000	-2289162
33.75833	-2288753
33.76667	-2288540
33.77500	-2288078
33.78333	-2288499
33.79167	-2289051
33.80000	-2289662
33.80833	-2289848
33.81667	-2290140
33.82500	-2290517
33.83333	-2290433
33.84167	-2290482
33.85000	-2290353
33.85833	-2290650
33.86667	-2290809
33.87500	-2290868
33.88333	-2290467
33.89167	-2290330
33.90000	-2290267
33.90833	-2290164
33.91667	-2290303
33.92500	-2291064
33.93333	-2291468
33.94167	-2292370
33.95000	-2293204
33.95833	-2292360
33.96667	-2291619
33.97500	-2291469
33.98333	-2292570
33.99167	-2293519
34.00000	-2293594
34.00833	-2293459
34.01667	-2293625
34.02500	-2293152
34.03333	-2292499
34.04167	-2293424
34.05000	-2294577
34.05833	-2295206
34.06667	-2295725
34.07500	-2295931
34.08333	-2296760
34.09167	-2297091
34.10000	-2297511
34.10833	-2297821
34.11667	-2298024
34.12500	-2297591
34.13333	-2297622
34.14167	-2298021
34.15000	-2297965
34.15833	-2298255
34.16667	-2298520
34.17500	-2298810
34.18333	-2299022
34.19167	-2299115
34.20000	-2299385
34.20833	-2300005
34.21667	-2300297
34.22500	-2300186
34.23333	-2300006
34.24167	-2299487
34.25000	-2298819
34.25833	-2298881
34.26667	-2298654
34.27500	-2298739
34.28333	-2299047
34.29167	-2299717
34.30000	-2299942
34.30833	-2299477
34.31667	-2299136
34.32500	-2299780
34.33333	-2300328
34.34167	-2300767
34.35000	-2300811
34.35833	-2301313
34.36667	-2301794
34.37500	-2302626
34.38333	-2303292
34.39167	-2302771
34.40000	-2302744
34.40833	-2303265
34.41667	-2303589
34.42500	-2303375
34.43333	-2302688
34.44167	-2303061
34.45000	-2303755
34.45833	-2303795
34.46667	-2303421
34.47500	-2303443
34.48333	-2303924
34.49167	-2304725
34.50000	-2305473
34.50833	-2305215
34.51667	-2305344
34.52500	-2306472
34.53333	-2307026
34.54167	-2306593
34.55000	-2306197
34.55833	-2305832
34.56667	-2305883
34.57500	-2306239
34.58333	-2306665
34.59167	-2307703
34.60000	-2308073
34.60833	-2307780
34.61667	-2307290
34.62500	-2307158
34.63333	-2307305
34.64167	-2307456
34.65000	-2308224
34.65833	-2308315
34.66667	-2308327
34.67500	-2308900
34.68333	-2308813
34.69167	-2308410
34.70000	-2308064
34.70833	-2307603
34.71667	-2307494
34.72500	-2308000
34.73333	-2308982
34.74167	-2308999
34.75000	-2308931
34.75833	-2308929
34.76667	-2308255
34.77500	-2307416
34.78333	-2307303
34.79167	-2307475
34.80000	-2307311
34.80833	-2307995
34.81667	-2308796
34.82500	-2309402
34.83333	-2309572
34.84167	-2309418
34.85000	-2309562
34.85833	-2309563
34.86667	-2309133
34.87500	-2308911
34.88333	-2308758
34.89167	-2309502
34.90000	-2309294
34.90833	-2308168
34.91667	-2307733
34.92500	-2307783
34.93333	-2308392
34.94167	-2308605
34.95000	-2308202
34.95833	-2307964
34.96667	-2308140
34.97500	-2308402
34.98333	-2308997
34.99167	-2309108
35.00000	-2308877
35.00833	-2308271
35.01667	-2308225
35.02500	-2308528
35.03333	-2308973
35.04167	-2309322
35.05000	-2309183
35.05833	-2309238
35.06667	-2309398
35.07500	-2309276
35.08333	-2308946
35.09167	-2308367
35.10000	-2308370
35.10833	-2307846
35.11667	-2308439
35.12500	-2308531
35.13333	-2308048
35.14167	-2307551
35.15000	-2307093
35.15833	-2307607
35.16667	-2308285
35.17500	-2308534
35.18333	-2308381
35.19167	-2308136
35.20000	-2308506
35.20833	-2308957
35.21667	-2308504
35.22500	-2308752
35.23333	-2309112
35.24167	-2309416
35.25000	-2309687
35.25833	-2310324
35.26667	-2310691
35.27500	-2310161
35.28333	-2309630
35.29167	-2310207
35.30000	-2311094
35.30833	-2311231
35.31667	-2311514
35.32500	-2311955
35.33333	-2311797
35.34167	-2311712
35.35000	-2312337
35.35833	-2313391
35.36667	-2313710
35.37500	-2313752
35.38333	-2314314
35.39167	-2314698
35.40000	-2315248
35.40833	-2315221
35.41667	-2315257
35.42500	-2315486
35.43333	-2315711
35.44167	-2315970
35.45000	-2315706
35.45833	-2316050
35.46667	-2317047
35.47500	-2317567
35.48333	-2317824
35.49167	-2317954
35.50000	-2318113
35.50833	-2317746
35.51667	-2317866
35.52500	-2318663
35.53333	-2318842
35.54167	-2319284
35.55000	-2320271
35.55833	-2321190
35.56667	-2321187
35.57500	-2321176
35.58333	-2320943
35.59167	-2321026
35.60000	-2321013
35.60833	-2321162
35.61667	-2321401
35.62500	-2322076
35.63333	-2322568
35.64167	-2323274
35.65000	-2323617
35.65833	-2324440
35.66667	-2325601
35.67500	-2326311
35.68333	-2327053
35.69167	-2327039
35.70000	-2326350
35.70833	-2325864
35.71667	-2326887
35.72500	-2327733
35.73333	-2328029
35.74167	-2327958
35.75000	-2327918
35.75833	-2327745
35.76667	-2327968
35.77500	-2329169
35.78333	-2330266
35.79167	-2330809
35.80000	-2330872
35.80833	-2331455
35.81667	-2331442
35.82500	-2331775
35.83333	-2332489
35.84167	-2332566
35.85000	-2333109
35.85833	-2333180
35.86667	-2333306
35.87500	-2333515
35.88333	-2333651
35.89167	-2334486
35.90000	-2334827
35.90833	-2335202
35.91667	-2335957
35.92500	-2335765
35.93333	-2335591
35.94167	-2335883
35.95000	-2336272
35.95833	-2335925
35.96667	-2336058
35.97500	-2336313
35.98333	-2336450
35.99167	-2336828
36.00000	-2337222
36.00833	-2337687
36.01667	-2338401
36.02500	-2339266
36.03333	-2339861
36.04167	-2339734
36.05000	-2339640
36.05833	-2339888
36.06667	-2340299
36.07500	-2341188
36.08333	-2341440
36.09167	-2341522
36.10000	-2342276
36.10833	-2343170
36.11667	-2343415
36.12500	-2343544
36.13333	-2343801
36.14167	-2343427
36.15000	-2342810
36.15833	-2343059
36.16667	-2344169
36.17500	-2345243
36.18333	-2345598
36.19167	-2345862
36.20000	-2346825
36.20833	-2347389
36.21667	-2347642
36.22500	-2347146
36.23333	-2346906
36.24167	-2347436
36.25000	-2347844
36.25833	-2348720
36.26667	-2349046
36.27500	-2349255
36.28333	-2349520
36.29167	-2349893
36.30000	-2350448
36.30833	-2350747
36.31667	-2351326
36.32500	-2352046
36.33333	-2352509
36.34167	-2353473
36.35000	-2353823
36.35833	-2354266
36.36667	-2354723
36.37500	-2354909
36.38333	-2355129
36.39167	-2355172
36.40000	-2354890
36.40833	-2354447
36.41667	-2354449
36.42500	-2354504
36.43333	-2355431
36.44167	-2356166
36.45000	-2356433
36.45833	-2356422
36.46667	-2356990
36.47500	-2357514
36.48333	-2357496
36.49167	-2357560
36.50000	-2358257
36.50833	-2359156
36.51667	-2359800
36.52500	-2360042
36.53333	-2360813
36.54167	-2361331
36.55000	-2361412
36.55833	-2361251
36.56667	-2361397
36.57500	-2361869
36.58333	-2362168
36.59167	-2362816
36.60000	-2363437
36.60833	-2363955
36.61667	-2364364
36.62500	-2364500
36.63333	-2364242
36.64167	-2363885
36.65000	-2364093
36.65833	-2364750
36.66667	-2365376
36.67500	-2366078
36.68333	-2366843
36.69167	-2367547
36.70000	-2368112
36.70833	-2368013
36.71667	-2367572
36.72500	-2367854
36.73333	-2367858
36.74167	-2367588
36.75000	-2368542
36.75833	-2369227
36.76667	-2369109
36.77500	-2369195
36.78333	-2370514
36.79167	-2371179
36.80000	-2371653
36.80833	-2371516
36.81667	-2371771
36.82500	-2371602
36.83333	-2371298
36.84167	-2371714
36.85000	-2372262
36.85833	-2372730
36.86667	-2373297
36.87500	-2373592
36.88333	-2373940
36.89167	-2374600
36.90000	-2375391
36.90833	-2375652
36.91667	-2375164
36.92500	-2374251
36.93333	-2373962
36.94167	-2374438
36.95000	-2374722
36.95833	-2375263
36.96667	-2376206
36.97500	-2376911
36.98333	-2377438
36.99167	-2378211
37.00000	-2378510
37.00833	-2378459
37.01667	-2378851
37.02500	-2379049
37.03333	-2379848
37.04167	-2380511
37.05000	-2380526
37.05833	-2380162
37.06667	-2380175
37.07500	-2380551
37.08333	-2380877
37.09167	-2380810
37.10000	-2380702
37.10833	-2381392
37.11667	-2382070
37.12500	-2382080
37.13333	-2381991
37.14167	-2382406
37.15000	-2382496
37.15833	-2383407
37.16667	-2384410
37.17500	-2383936
37.18333	-2384128
37.19167	-2384611
37.20000	-2384400
37.20833	-2384925
37.21667	-2386041
37.22500	-2387749
37.23333	-2388381
37.24167	-2388174
37.25000	-2388171
37.25833	-2387827
37.26667	-2387839
37.27500	-2388540
37.28333	-2389191
37.29167	-2389485
37.30000	-2389899
37.30833	-2390780
37.31667	-2391624
37.32500	-2392098
37.33333	-2391882
37.34167	-2391300
37.35000	-2391141
37.35833	-2390949
37.36667	-2390859
37.37500	-2391032
37.38333	-2391992
37.39167	-2392898
37.40000	-2393158
37.40833	-2392992
37.41667	-2393331
37.42500	-2393764
37.43333	-2394052
37.44167	-2394305
37.45000	-2395261
37.45833	-2395631
37.46667	-2395718
37.47500	-2396418
37.48333	-2397764
37.49167	-2398613
37.50000	-2399217
37.50833	-2400197
37.51667	-2400366
37.52500	-2399979
37.53333	-2399618
37.54167	-2398813
37.55000	-2398664
37.55833	-2399169
37.56667	-2400052
37.57500	-2401005
37.58333	-2401736
37.59167	-2402168
37.60000	-2402582
37.60833	-2402489
37.61667	-2402863
37.62500	-2403641
37.63333	-2404272
37.64167	-2404503
37.65000	-2404728
37.65833	-2404484
37.66667	-2404429
37.67500	-2404569
37.68333	-2404764
37.69167	-2405243
37.70000	-2405818
37.70833	-2406162
37.71667	-2406813
37.72500	-2407717
37.73333	-2408490
37.74167	-2409305
37.75000	-2409546
37.75833	-2409965
37.76667	-2410138
37.77500	-2410788
37.78333	-2411913
37.79167	-2412739
37.80000	-2413897
37.80833	-2414222
37.81667	-2414168
37.82500	-2413401
37.83333	-2412536
37.84167	-2412207
37.85000	-2412087
37.85833	-2412178
37.86667	-2412913
37.87500	-2413968
37.88333	-2414436
37.89167	-2414116
37.90000	-2414459
37.90833	-2415552
37.91667	-2416676
37.92500	-2416997
37.93333	-2417107
37.94167	-2417224
37.95000	-2417590
37.95833	-2417453
37.96667	-2417978
37.97500	-2418343
37.98333	-2418556
37.99167	-2418668
38.00000	-2419395
38.00833	-2420191
38.01667	-2420808
38.02500	-2421529
38.03333	-2421942
38.04167	-2422030
38.05000	-2422148
38.05833	-2422357
38.06667	-2422026
38.07500	-2421798
38.08333	-2421721
38.09167	-2421499
38.10000	-2421978
38.10833	-2422429
38.11667	-2422672
38.12500	-2422973
38.13333	-2423562
38.14167	-2423524
38.15000	-2423846
38.15833	-2424520
38.16667	-2424754
38.17500	-2425287
38.18333	-2425045
38.19167	-2423615
38.20000	-2422635
38.20833	-2423036
38.21667	-2424054
38.22500	-2425393
38.23333	-2426178
38.24167	-2426707
38.25000	-2427133
38.25833	-2427652
38.26667	-2427633
38.27500	-2427321
38.28333	-2427154
38.29167	-2426782
38.30000	-2426850
38.30833	-2426771
38.31667	-2426907
38.32500	-2427166
38.33333	-2427114
38.34167	-2426703
38.35000	-2426583
38.35833	-2427011
38.36667	-2427595
38.37500	-2427738
38.38333	-2427326
38.39167	-2427059
38.40000	-2428037
38.40833	-2428939
38.41667	-2429150
38.42500	-2429086
38.43333	-2428827
38.44167	-2429274
38.45000	-2429363
38.45833	-2428926
38.46667	-2428579
38.47500	-2428520
38.48333	-2428239
38.49167	-2428113
38.50000	-2428840
38.50833	-2429368
38.51667	-2429519
38.52500	-2429986
38.53333	-2430289
38.54167	-2430086
