[Header]
Application Name	LCsolution
Version	1.25
Data File Name	D:\cz\DYL\20200308\NHE1-CHP1-SEC26.lcd
Output Date	2020/6/28
Output Time	16:20:40

[File Information]
Type	Data File
Generated	2020/3/8 15:17:46
Generated by	Admin
Modified	2020/3/8 16:06:19
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	2020/3/8 15:18:14
Sample Type	0:Unknown
Level	0
Sample Name	1
Sample ID	1
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	3
Injection Volume	40

[Original Files]
Data File	D:\cz\DYL\20200308\NHE1-CHP1-SEC26.lcd
Method File	C:\Users\HPLC\Desktop\method file\method_Yan\TRP11.lcm
Batch File	D:\cz\Yan\0307nhechp1\20200307batch.lcb
Report Format File	d:\program\LC solution\LCsolution\System\Default.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A-Ch1)]
# of Peaks	329
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
26.10833	-106493
26.11667	-107385
26.12500	-108407
26.13333	-108715
26.14167	-108873
26.15000	-109249
26.15833	-110160
26.16667	-110950
26.17500	-111469
26.18333	-112336
26.19167	-113185
26.20000	-114021
26.20833	-114311
26.21667	-114487
26.22500	-115007
26.23333	-115163
26.24167	-115948
26.25000	-117034
26.25833	-117558
26.26667	-118008
26.27500	-118847
26.28333	-119600
26.29167	-119207
26.30000	-119198
26.30833	-120032
26.31667	-121014
26.32500	-121054
26.33333	-121015
26.34167	-121666
26.35000	-122442
26.35833	-123457
26.36667	-123873
26.37500	-124108
26.38333	-124305
26.39167	-124836
26.40000	-125478
26.40833	-125416
26.41667	-125915
26.42500	-126477
26.43333	-127006
26.44167	-127475
26.45000	-128442
26.45833	-129013
26.46667	-129457
26.47500	-130247
26.48333	-131225
26.49167	-131728
26.50000	-131731
26.50833	-131428
26.51667	-131344
26.52500	-132101
26.53333	-132708
26.54167	-133304
26.55000	-133454
26.55833	-133419
26.56667	-133309
26.57500	-133339
26.58333	-134125
26.59167	-134922
26.60000	-135047
26.60833	-134952
26.61667	-134851
26.62500	-134817
26.63333	-135250
26.64167	-135358
26.65000	-135573
26.65833	-136480
26.66667	-138172
26.67500	-139077
26.68333	-138853
26.69167	-138842
26.70000	-139736
26.70833	-140247
26.71667	-139988
26.72500	-139824
26.73333	-140704
26.74167	-141550
26.75000	-141847
26.75833	-141595
26.76667	-141943
26.77500	-142209
26.78333	-142263
26.79167	-142798
26.80000	-143174
26.80833	-143610
26.81667	-144155
26.82500	-144256
26.83333	-143775
26.84167	-143490
26.85000	-143693
26.85833	-144217
26.86667	-144130
26.87500	-144637
26.88333	-145064
26.89167	-145096
26.90000	-145149
26.90833	-145496
26.91667	-146132
26.92500	-146521
26.93333	-146567
26.94167	-147010
26.95000	-147485
26.95833	-147696
26.96667	-147453
26.97500	-147482
26.98333	-147822
26.99167	-147547
27.00000	-147374
27.00833	-147402
27.01667	-147183
27.02500	-147957
27.03333	-149134
27.04167	-149452
27.05000	-149714
27.05833	-149768
27.06667	-149965
27.07500	-150372
27.08333	-150193
27.09167	-150406
27.10000	-151420
27.10833	-152689
27.11667	-153284
27.12500	-153535
27.13333	-153271
27.14167	-153156
27.15000	-153724
27.15833	-154273
27.16667	-154583
27.17500	-155074
27.18333	-155266
27.19167	-154525
27.20000	-153795
27.20833	-154010
27.21667	-153683
27.22500	-153566
27.23333	-153943
27.24167	-154305
27.25000	-154358
27.25833	-154392
27.26667	-154743
27.27500	-154999
27.28333	-155161
27.29167	-155240
27.30000	-155681
27.30833	-156396
27.31667	-156703
27.32500	-156612
27.33333	-156091
27.34167	-156167
27.35000	-156726
27.35833	-156605
27.36667	-156741
27.37500	-157249
27.38333	-157269
27.39167	-157063
27.40000	-156986
27.40833	-157390
27.41667	-157783
27.42500	-157656
27.43333	-157420
27.44167	-157407
27.45000	-157580
27.45833	-157346
27.46667	-157503
27.47500	-157778
27.48333	-157956
27.49167	-158665
27.50000	-159028
27.50833	-158940
27.51667	-159102
27.52500	-159189
27.53333	-158932
27.54167	-158693
27.55000	-158891
27.55833	-159449
27.56667	-159749
27.57500	-160082
27.58333	-159988
27.59167	-159877
27.60000	-160464
27.60833	-161616
27.61667	-161527
27.62500	-161148
27.63333	-160637
27.64167	-160493
27.65000	-160864
27.65833	-161064
27.66667	-161809
27.67500	-161954
27.68333	-162006
27.69167	-161232
27.70000	-160633
27.70833	-160726
27.71667	-161031
27.72500	-161578
27.73333	-161825
27.74167	-162049
27.75000	-162452
27.75833	-162762
27.76667	-162938
27.77500	-163069
27.78333	-163128
27.79167	-163871
27.80000	-164050
27.80833	-164203
27.81667	-164751
27.82500	-165250
27.83333	-165177
27.84167	-166102
27.85000	-166396
27.85833	-166012
27.86667	-165756
27.87500	-165669
27.88333	-165718
27.89167	-165444
27.90000	-165583
27.90833	-166678
27.91667	-167091
27.92500	-166802
27.93333	-166120
27.94167	-165536
27.95000	-165139
27.95833	-165131
27.96667	-165125
27.97500	-165500
27.98333	-166098
27.99167	-166551
28.00000	-166570
28.00833	-166655
28.01667	-166882
28.02500	-167108
28.03333	-167604
28.04167	-168586
28.05000	-169106
28.05833	-168918
28.06667	-168750
28.07500	-168684
28.08333	-168352
28.09167	-168583
28.10000	-168628
28.10833	-168750
28.11667	-169316
28.12500	-168959
28.13333	-168867
28.14167	-168836
28.15000	-169665
28.15833	-169994
28.16667	-169953
28.17500	-170401
28.18333	-170835
28.19167	-171461
28.20000	-172135
28.20833	-171982
28.21667	-172076
28.22500	-172468
28.23333	-172338
28.24167	-172874
28.25000	-172629
28.25833	-172479
28.26667	-172383
28.27500	-172563
28.28333	-172462
28.29167	-172299
28.30000	-173000
28.30833	-173428
28.31667	-173747
28.32500	-174268
28.33333	-174261
28.34167	-173911
28.35000	-173504
28.35833	-173453
28.36667	-173627
28.37500	-173653
28.38333	-173725
28.39167	-173508
28.40000	-174259
28.40833	-175311
28.41667	-176129
28.42500	-176463
28.43333	-176528
28.44167	-176203
28.45000	-176133
28.45833	-176327
28.46667	-176896
28.47500	-176822
28.48333	-177194
28.49167	-177268
28.50000	-176992
28.50833	-177260
28.51667	-177670
28.52500	-177655
28.53333	-177755
28.54167	-177637
28.55000	-177881
28.55833	-178360
28.56667	-178344
28.57500	-178836
28.58333	-179113
28.59167	-178659
28.60000	-178448
28.60833	-178782
28.61667	-178963
28.62500	-178739
28.63333	-178998
28.64167	-179694
28.65000	-179862
28.65833	-179463
28.66667	-179038
28.67500	-179077
28.68333	-179568
28.69167	-180131
28.70000	-180507
28.70833	-180303
28.71667	-180190
28.72500	-180307
28.73333	-180469
28.74167	-181031
28.75000	-181491
28.75833	-182004
28.76667	-182873
28.77500	-183246
28.78333	-182946
28.79167	-183161
28.80000	-183651
28.80833	-183328
28.81667	-183153
28.82500	-183145
28.83333	-182894
28.84167	-183109
28.85000	-183532
28.85833	-183445
28.86667	-183240
28.87500	-183204
28.88333	-183693
28.89167	-183539
28.90000	-183251
28.90833	-182930
28.91667	-182209
28.92500	-182239
28.93333	-182483
28.94167	-182839
28.95000	-183306
28.95833	-183715
28.96667	-183983
28.97500	-183781
28.98333	-184126
28.99167	-184433
29.00000	-184761
29.00833	-184751
29.01667	-185144
29.02500	-185533
29.03333	-186088
29.04167	-186382
29.05000	-186098
29.05833	-186082
29.06667	-185727
29.07500	-185191
29.08333	-185225
29.09167	-185170
29.10000	-184965
29.10833	-184904
29.11667	-185470
29.12500	-185636
29.13333	-185518
29.14167	-185886
29.15000	-186136
29.15833	-185908
29.16667	-186139
29.17500	-186428
29.18333	-186460
29.19167	-186425
29.20000	-186031
29.20833	-185954
29.21667	-186562
29.22500	-187062
29.23333	-187298
29.24167	-187004
29.25000	-186523
29.25833	-186106
29.26667	-185731
29.27500	-185977
29.28333	-185745
29.29167	-185412
29.30000	-185751
29.30833	-185985
29.31667	-186271
29.32500	-187117
29.33333	-187457
29.34167	-187242
29.35000	-187085
29.35833	-186896
29.36667	-186596
29.37500	-186625
29.38333	-186444
29.39167	-186837
29.40000	-187682
29.40833	-187936
29.41667	-187760
29.42500	-187216
29.43333	-187119
29.44167	-186994
29.45000	-186619
29.45833	-186653
29.46667	-187476
29.47500	-188241
29.48333	-188647
29.49167	-188858
29.50000	-188948
29.50833	-189325
29.51667	-189193
29.52500	-189228
29.53333	-188926
29.54167	-188707
29.55000	-188828
29.55833	-189006
29.56667	-189294
29.57500	-189593
29.58333	-189153
29.59167	-189006
29.60000	-189705
29.60833	-190692
29.61667	-190812
29.62500	-190481
29.63333	-189655
29.64167	-189450
29.65000	-190188
29.65833	-190572
29.66667	-190483
29.67500	-190680
29.68333	-190932
29.69167	-190976
29.70000	-191299
29.70833	-191516
29.71667	-191634
29.72500	-191527
29.73333	-191555
29.74167	-191695
29.75000	-192569
29.75833	-193128
29.76667	-192629
29.77500	-192256
29.78333	-191979
29.79167	-191595
29.80000	-191849
29.80833	-192414
29.81667	-192602
29.82500	-192901
29.83333	-193222
29.84167	-193265
29.85000	-193640
29.85833	-194235
29.86667	-194624
29.87500	-194490
29.88333	-194378
29.89167	-193976
29.90000	-194121
29.90833	-194315
29.91667	-194269
29.92500	-194234
29.93333	-194201
29.94167	-195053
29.95000	-195740
29.95833	-195782
29.96667	-195903
29.97500	-195767
29.98333	-195329
29.99167	-194863
30.00000	-195137
30.00833	-195141
30.01667	-195281
30.02500	-195719
30.03333	-196561
30.04167	-196623
30.05000	-196175
30.05833	-195570
30.06667	-195501
30.07500	-195282
30.08333	-195314
30.09167	-195769
30.10000	-196062
30.10833	-195977
30.11667	-196144
30.12500	-195584
30.13333	-195495
30.14167	-196254
30.15000	-196733
30.15833	-196813
30.16667	-196531
30.17500	-196523
30.18333	-196110
30.19167	-196237
30.20000	-196520
30.20833	-196714
30.21667	-196903
30.22500	-196786
30.23333	-196486
30.24167	-196472
30.25000	-196619
30.25833	-196816
30.26667	-196917
30.27500	-196738
30.28333	-196696
30.29167	-196678
30.30000	-196416
30.30833	-196851
30.31667	-197634
30.32500	-197413
30.33333	-197240
30.34167	-197107
30.35000	-196929
30.35833	-197093
30.36667	-197001
30.37500	-196920
30.38333	-196532
30.39167	-196177
30.40000	-195861
30.40833	-195521
30.41667	-195867
30.42500	-196154
30.43333	-195612
30.44167	-195352
30.45000	-195920
30.45833	-196376
30.46667	-196540
30.47500	-196758
30.48333	-196562
30.49167	-196562
30.50000	-196868
30.50833	-196299
30.51667	-195815
30.52500	-196070
30.53333	-195944
30.54167	-195758
30.55000	-195743
30.55833	-195587
30.56667	-195270
30.57500	-195614
30.58333	-196039
30.59167	-195706
30.60000	-195703
30.60833	-195951
30.61667	-196239
30.62500	-196725
30.63333	-196556
30.64167	-196705
30.65000	-196889
30.65833	-197256
30.66667	-196585
30.67500	-195727
30.68333	-195217
30.69167	-195088
30.70000	-195177
30.70833	-194826
30.71667	-194824
30.72500	-194794
30.73333	-194315
30.74167	-193707
30.75000	-193805
30.75833	-194322
30.76667	-194535
30.77500	-195144
30.78333	-195334
30.79167	-195681
30.80000	-195956
30.80833	-195789
30.81667	-195748
30.82500	-195409
30.83333	-194992
30.84167	-194815
30.85000	-195365
30.85833	-195543
30.86667	-195639
30.87500	-195369
30.88333	-195040
30.89167	-195171
30.90000	-195589
30.90833	-195769
30.91667	-195964
30.92500	-195753
30.93333	-195729
30.94167	-195552
30.95000	-195419
30.95833	-196095
30.96667	-196655
30.97500	-196747
30.98333	-196544
30.99167	-195980
31.00000	-195544
31.00833	-196061
31.01667	-197116
31.02500	-196893
31.03333	-196396
31.04167	-196944
31.05000	-198206
31.05833	-198857
31.06667	-199083
31.07500	-198526
31.08333	-197615
31.09167	-197682
31.10000	-198627
31.10833	-199052
31.11667	-198557
31.12500	-198113
31.13333	-198128
31.14167	-198714
31.15000	-198943
31.15833	-199370
31.16667	-199616
31.17500	-199143
31.18333	-198874
31.19167	-199015
31.20000	-199536
31.20833	-199511
31.21667	-199501
31.22500	-199909
31.23333	-199751
31.24167	-199944
31.25000	-200482
31.25833	-200799
31.26667	-200751
31.27500	-200086
31.28333	-200105
31.29167	-199766
31.30000	-199649
31.30833	-199967
31.31667	-200185
31.32500	-199962
31.33333	-199446
31.34167	-199410
31.35000	-199632
31.35833	-200047
31.36667	-201292
31.37500	-202046
31.38333	-202188
31.39167	-201656
31.40000	-201204
31.40833	-201051
31.41667	-200802
31.42500	-201122
31.43333	-201079
31.44167	-201187
31.45000	-202488
31.45833	-203404
31.46667	-203651
31.47500	-203808
31.48333	-203655
31.49167	-203615
31.50000	-204040
31.50833	-203809
31.51667	-203780
31.52500	-203828
31.53333	-203732
31.54167	-203937
31.55000	-204487
31.55833	-204558
31.56667	-204561
31.57500	-204908
31.58333	-205207
31.59167	-205233
31.60000	-204581
31.60833	-204150
31.61667	-203541
31.62500	-203431
31.63333	-203244
31.64167	-202966
31.65000	-203158
31.65833	-203738
31.66667	-204370
31.67500	-205044
31.68333	-205836
31.69167	-206054
31.70000	-206776
31.70833	-207086
31.71667	-206840
31.72500	-207019
31.73333	-207524
31.74167	-208151
31.75000	-208525
31.75833	-208713
31.76667	-207810
31.77500	-207392
31.78333	-207311
31.79167	-207568
31.80000	-208060
31.80833	-208211
31.81667	-208256
31.82500	-208263
31.83333	-208673
31.84167	-209191
31.85000	-209270
31.85833	-209793
31.86667	-209992
31.87500	-209938
31.88333	-209773
31.89167	-209687
31.90000	-209805
31.90833	-209784
31.91667	-209993
31.92500	-210678
31.93333	-211314
31.94167	-211957
31.95000	-212346
31.95833	-212787
31.96667	-212561
31.97500	-212634
31.98333	-212776
31.99167	-212784
32.00000	-212828
32.00833	-212738
32.01667	-212114
32.02500	-212138
32.03333	-212933
32.04167	-213901
32.05000	-214374
32.05833	-214283
32.06667	-213893
32.07500	-214274
32.08333	-215599
32.09167	-216538
32.10000	-216736
32.10833	-216753
32.11667	-216871
32.12500	-216552
32.13333	-216550
32.14167	-216900
32.15000	-217584
32.15833	-218000
32.16667	-217870
32.17500	-217761
32.18333	-218116
32.19167	-218598
32.20000	-219082
32.20833	-219523
32.21667	-220462
32.22500	-220783
32.23333	-221261
32.24167	-221549
32.25000	-221811
32.25833	-222553
32.26667	-223429
32.27500	-223953
32.28333	-223988
32.29167	-224320
32.30000	-225418
32.30833	-225887
32.31667	-225823
32.32500	-225766
32.33333	-225924
32.34167	-226358
32.35000	-227077
32.35833	-227686
32.36667	-228446
32.37500	-229083
32.38333	-228624
32.39167	-228581
32.40000	-228379
32.40833	-228441
32.41667	-227716
32.42500	-227023
32.43333	-227454
32.44167	-228695
32.45000	-230185
32.45833	-231337
32.46667	-231732
32.47500	-232336
32.48333	-232571
32.49167	-232451
32.50000	-232654
32.50833	-233098
32.51667	-233471
32.52500	-233757
32.53333	-233895
32.54167	-234026
32.55000	-233861
32.55833	-234082
32.56667	-234699
32.57500	-235177
32.58333	-235073
32.59167	-234628
32.60000	-234860
32.60833	-235588
32.61667	-236338
32.62500	-236225
32.63333	-236152
32.64167	-236437
32.65000	-236423
32.65833	-236587
32.66667	-236616
32.67500	-236621
32.68333	-236937
32.69167	-237588
32.70000	-238058
32.70833	-237987
32.71667	-237888
32.72500	-237560
32.73333	-237430
32.74167	-237465
32.75000	-237834
32.75833	-238351
32.76667	-238141
32.77500	-237513
32.78333	-237710
32.79167	-237919
32.80000	-237895
32.80833	-237769
32.81667	-237480
32.82500	-237485
32.83333	-237713
32.84167	-238002
32.85000	-238552
32.85833	-238751
32.86667	-238166
32.87500	-237600
32.88333	-236985
32.89167	-236962
32.90000	-237297
32.90833	-237690
32.91667	-237684
32.92500	-237207
32.93333	-236503
32.94167	-236290
32.95000	-236178
32.95833	-235767
32.96667	-235561
32.97500	-235516
32.98333	-235082
32.99167	-234680
33.00000	-234495
33.00833	-234763
33.01667	-234920
33.02500	-234219
33.03333	-233596
33.04167	-233367
33.05000	-233483
33.05833	-233449
33.06667	-233443
33.07500	-233498
33.08333	-233030
33.09167	-232488
33.10000	-232117
33.10833	-232154
33.11667	-231971
33.12500	-232187
33.13333	-232912
33.14167	-233634
33.15000	-233334
33.15833	-232747
33.16667	-232621
33.17500	-232329
33.18333	-232317
33.19167	-231615
33.20000	-230770
33.20833	-230370
33.21667	-229904
33.22500	-229164
33.23333	-229073
33.24167	-229341
33.25000	-229500
33.25833	-229053
33.26667	-228820
33.27500	-228210
33.28333	-227866
33.29167	-228018
33.30000	-228216
33.30833	-228519
33.31667	-228276
33.32500	-228325
33.33333	-227925
33.34167	-227924
33.35000	-228539
33.35833	-228433
33.36667	-228250
33.37500	-227710
33.38333	-226959
33.39167	-225971
33.40000	-224951
33.40833	-225260
33.41667	-224735
33.42500	-224497
33.43333	-224770
33.44167	-225138
33.45000	-225432
33.45833	-225586
33.46667	-224893
33.47500	-224648
33.48333	-224579
33.49167	-225062
33.50000	-225438
33.50833	-225692
33.51667	-225179
33.52500	-224515
33.53333	-224679
33.54167	-224995
33.55000	-224831
33.55833	-224644
33.56667	-224169
33.57500	-224271
33.58333	-224154
33.59167	-223747
33.60000	-223005
33.60833	-222217
33.61667	-221751
33.62500	-221779
33.63333	-221920
33.64167	-222181
33.65000	-222665
33.65833	-222827
33.66667	-222773
33.67500	-222319
33.68333	-222081
33.69167	-221754
33.70000	-221674
33.70833	-221398
33.71667	-221284
33.72500	-220404
33.73333	-219970
33.74167	-219495
33.75000	-219705
33.75833	-220438
33.76667	-220098
33.77500	-219651
33.78333	-219636
33.79167	-219729
33.80000	-219643
33.80833	-220111
33.81667	-220050
33.82500	-219478
33.83333	-219235
33.84167	-219404
33.85000	-219571
33.85833	-219748
33.86667	-220493
33.87500	-220916
33.88333	-220815
33.89167	-221100
33.90000	-220874
33.90833	-220327
33.91667	-219552
33.92500	-218944
33.93333	-218900
33.94167	-219180
33.95000	-219420
33.95833	-219437
33.96667	-219676
33.97500	-220826
33.98333	-221569
33.99167	-222131
34.00000	-221824
34.00833	-221216
34.01667	-220920
34.02500	-221153
34.03333	-221289
34.04167	-220718
34.05000	-220335
34.05833	-220118
34.06667	-219720
34.07500	-219265
34.08333	-219299
34.09167	-219505
34.10000	-219842
34.10833	-220150
34.11667	-220166
34.12500	-219947
34.13333	-219704
34.14167	-219580
34.15000	-219505
34.15833	-219936
34.16667	-220204
34.17500	-220487
34.18333	-220585
34.19167	-219806
34.20000	-219064
34.20833	-218914
34.21667	-219273
34.22500	-219785
34.23333	-219983
34.24167	-220203
34.25000	-220752
34.25833	-220983
34.26667	-221496
34.27500	-221649
34.28333	-221305
34.29167	-220446
34.30000	-220071
34.30833	-220650
34.31667	-221062
34.32500	-220872
34.33333	-220644
34.34167	-220670
34.35000	-220607
34.35833	-220373
34.36667	-220185
34.37500	-220161
34.38333	-220175
34.39167	-220573
34.40000	-220816
34.40833	-220714
34.41667	-220791
34.42500	-220696
34.43333	-221333
34.44167	-221761
34.45000	-220979
34.45833	-220641
34.46667	-220499
34.47500	-219818
34.48333	-219728
34.49167	-219489
34.50000	-219805
34.50833	-220725
34.51667	-220886
34.52500	-220881
34.53333	-220601
34.54167	-220267
34.55000	-219944
34.55833	-219967
34.56667	-220151
34.57500	-220291
34.58333	-220252
34.59167	-220594
34.60000	-220601
34.60833	-220831
34.61667	-221205
34.62500	-221842
34.63333	-222410
34.64167	-222761
34.65000	-222645
34.65833	-221874
34.66667	-221593
34.67500	-221301
34.68333	-221163
34.69167	-221127
34.70000	-220995
34.70833	-220472
34.71667	-220033
34.72500	-220407
34.73333	-221176
34.74167	-220783
34.75000	-220353
34.75833	-219880
34.76667	-219588
34.77500	-220099
34.78333	-220310
34.79167	-220074
34.80000	-219697
34.80833	-219146
34.81667	-219232
34.82500	-219847
34.83333	-220306
34.84167	-220677
34.85000	-220085
34.85833	-219336
34.86667	-219250
34.87500	-219350
34.88333	-219534
34.89167	-219754
34.90000	-219721
34.90833	-219708
34.91667	-219630
34.92500	-219387
34.93333	-219144
34.94167	-219077
34.95000	-218756
34.95833	-218432
34.96667	-218426
34.97500	-218288
34.98333	-218191
34.99167	-218153
35.00000	-218135
35.00833	-218234
35.01667	-218490
35.02500	-218415
35.03333	-218494
35.04167	-218974
35.05000	-218796
35.05833	-218138
35.06667	-217606
35.07500	-217552
35.08333	-218150
35.09167	-218458
35.10000	-219023
35.10833	-219090
35.11667	-219112
35.12500	-219439
35.13333	-219834
35.14167	-220093
35.15000	-219339
35.15833	-218286
